Safety_Score,Days_Since_Inspection,Total_Safety_Complaints,Control_Metric,Turbulence_In_gforces,Cabin_Temperature,Accident_Type_Code,Max_Elevation,Violations,Adverse_Weather_Metric,Accident_ID
54.74885845,15,9,73.29079307,0.292312297,82.09,6,23955.31763,3,0.00597945,315
28.81278539,16,11,54.32999088,0.219467003,76.49,7,15261.99326,4,0.001459797,316
41.18721461,9,5,72.37921604,0.422135593,75.4,4,26241.66799,3,0.048241062,317
48.08219178,11,6,77.16499544,0.355781464,77.72,5,35974.82174,3,0.024510974,318
57.89954338,7,2,79.1704649,0.213336459,77.95,6,32880.83758,0,0.008146422,319
37.57990868,10,1,76.89152233,0.284378651,79.56,5,39836.85142,1,0.02595545,320
22.19178082,19,30,66.49954421,0.387876668,82.46,6,30719.49911,2,0.007347073,321
29.5890411,13,7,55.51504102,0.253004688,80.06,1,26770.26254,1,0.987183897,322
48.81278539,17,12,49.13400182,0.43187234,77.65,6,34547.38461,2,0.008357926,323
31.18721461,12,5,60.48313582,0.267429499,81.27,6,33789.57256,1,0.00892827,324
25.70776256,14,1,68.82406563,0.246874144,81.1,4,19364.54539,2,0.035617203,325
62.73972603,13,7,67.77575205,0.294476019,77.27,2,26203.56781,2,0.35562409,326
50.91324201,10,1,39.88149499,0.48596538,78.03,6,32785.64591,2,0.007654089,327
62.73972603,13,26,72.37921604,0.423938695,86.11,2,23513.76332,1,0.317149267,328
76.39269406,9,6,81.67730173,0.392204111,88.57,2,40898.70672,0,0.554227832,329
25.29680365,14,17,45.53327256,0.521306167,78.69,2,19136.0861,3,0.26228444,330
42.96803653,16,1,74.02005469,0.250119726,80.06,2,42329.01793,1,0.570660424,331
67.94520548,12,2,72.4247949,0.32332564,79.18,7,38661.07702,3,0.003640686,332
33.28767123,15,4,64.26618049,0.414923188,81.01,4,17572.92548,3,0.032080508,333
48.85844749,17,0,65.08659982,0.321883159,77.47,7,27687.99385,3,0.002353876,334
74.65753425,6,1,72.47037375,0.386794807,77.36,3,19708.06881,1,0.099943014,335
38.81278539,10,4,86.9644485,0.372009376,87.43,1,18897.27746,4,0.691594572,336
24.15525114,18,6,74.02005469,0.181962495,83.94,1,31398.41154,1,1.163659045,337
41.55251142,9,6,52.05104831,0.460361342,79.66,3,4866.798542,3,0.033559257,338
53.56164384,12,5,80.674567,0.219467003,78.95,2,29328.14578,2,0.397706337,339
43.28767123,15,2,51.5041021,0.462885683,80.23,1,37933.399,1,1.389295497,340
27.39726027,17,4,66.90975387,0.223433826,78.7,5,19648.87739,1,0.013094279,341
52.37442922,6,12,50.63810392,0.479113595,87.47,6,33892.77025,1,0.009187615,342
17.39726027,16,15,74.06563355,0.199993509,79.94,4,17117.82572,2,0.032193075,343
36.07305936,14,4,52.41567912,0.335226109,79.58,2,33591.98082,2,0.456494523,344
45.20547945,11,2,60.30082042,0.380303642,85.42,6,27486.69474,2,0.006752291,345
41.05022831,16,44,67.6390155,0.343159755,81.86,5,27190.79361,3,0.018356291,346
67.30593607,8,10,60.07292616,0.37741868,78.29,2,43412.8879,1,0.588559895,347
57.03196347,8,13,49.95442115,0.696567616,77.55,3,42628.38864,2,0.211400804,348
29.31506849,16,18,68.50501367,0.388237288,82.54,6,34589.1544,1,0.008323577,349
50.0456621,16,0,52.78030994,0.3226044,78.83,5,37726.63413,3,0.024785917,350
38.90410959,10,2,66.2260711,0.547992066,80.31,4,35769.93378,1,0.065037421,351
68.26484018,8,4,66.86417502,0.267790119,78.11,4,41982.56248,2,0.07754197,352
62.46575342,10,6,85.27803099,0.306737108,80.05,3,31326.11146,3,0.156222076,353
45.02283105,15,6,71.55879672,0.333423008,77.2,6,31439.46848,3,0.007724895,354
22.28310502,18,4,61.2579763,0.529600433,78.83,1,29636.50204,2,1.090265981,355
48.63013699,17,13,76.75478578,0.405907681,77.78,5,39561.1948,3,0.026629536,356
68.67579909,8,2,45.39653601,0.382106744,79.22,7,24664.52893,2,0.00210445,357
49.08675799,7,2,73.65542388,0.386073567,82.26,4,20795.1242,2,0.037390916,358
41.64383562,13,2,80.99361896,0.353617743,82.19,2,39903.49673,5,0.541604994,359
13.78995434,17,12,70.14585232,0.198911648,77.29,4,44762.50455,0,0.081792847,360
57.76255708,11,1,61.53144941,0.406268301,79.29,2,29386.74435,1,0.39921784,361
31.23287671,12,12,67.8213309,0.158882798,81.83,6,36027.6632,3,0.008552156,362
55.84474886,11,0,55.97082954,0.491374684,79.33,6,16378.75637,2,0.003353359,363
43.60730594,12,2,62.03281677,0.375976199,85.42,3,38140.79811,2,0.1914681,364
52.10045662,6,5,76.20783956,0.28329679,79.79,4,9125.609626,3,0.01594635,365
82.23744292,7,11,80.62898815,0.272838803,78.44,7,44244.90346,1,0.003913329,366
42.51141553,16,3,65.13217867,0.389679769,77.13,1,8335.480494,4,0.414537352,367
47.12328767,11,2,67.45670009,0.374894338,86.31,6,26852.6964,2,0.006979347,368
34.10958904,15,9,57.88514129,0.448100252,83.92,6,28930.36075,2,0.00718264,369
15.29680365,17,9,73.29079307,0.199993509,79.17,4,13953.6566,3,0.024667518,370
32.92237443,12,1,69.5077484,0.311425171,79.21,4,47572.05906,4,0.086596342,371
46.71232877,18,2,80.62898815,0.381746123,79.66,7,20106.73039,4,0.001551839,372
44.56621005,12,3,72.5159526,0.422135593,82.23,3,27584.05649,4,0.13831005,373
63.83561644,6,6,48.13126709,0.640310855,79.92,7,5142.286073,1,0.001429418,374
44.74885845,12,5,65.63354603,0.419250631,79.65,6,38140.79811,3,0.009292795,375
22.28310502,15,6,72.56153145,0.467213127,86.43,3,17869.27129,3,0.089254962,376
74.65753425,6,6,65.13217867,0.260217093,79.58,5,21714.81048,2,0.013673118,377
51.00456621,10,5,69.09753874,0.428266138,85.97,1,39828.61979,3,1.468919424,378
31.46118721,12,2,80.44667274,0.303130905,81.25,1,47433.07803,4,1.735758747,379
29.08675799,20,7,52.55241568,0.280411828,77.4,4,35893.87681,1,0.065732886,380
45.20547945,11,16,72.01458523,0.496423368,78.24,6,52023.46056,1,0.012983311,381
15.75342466,20,5,82.13309025,0.434396682,87.34,4,35921.31471,2,0.066752274,382
42.42009132,12,10,76.02552416,0.272117562,76.63,6,25045.59397,2,0.006124302,383
61.78082192,13,9,76.98268004,0.368403173,84.92,7,25177.57275,3,0.002380374,384
31.18721461,16,7,71.19416591,0.438363505,81.3,2,30842.46665,2,0.42055479,385
39.5890411,16,5,60.80218778,0.447379012,81.71,4,28304.9107,2,0.051656492,386
16.48401826,17,16,37.51139471,0.602806347,80.98,3,45701.74149,3,0.227253122,387
35.43378995,11,6,74.2935278,0.326931843,78.93,2,14348.0775,1,0.203271718,388
25.57077626,14,10,63.99270738,0.334504868,78.85,4,30349.95642,3,0.056202817,389
72.10045662,4,8,56.3810392,0.271035701,80.49,1,27384.80767,2,0.992892435,390
29.6347032,16,8,74.79489517,0.227400649,76.9,1,29971.74446,2,1.107133229,391
28.21917808,13,0,83.8650866,0.20143599,78.31,4,35236.63188,4,0.063847963,392
29.36073059,16,15,61.53144941,0.533927876,79.39,3,39380.29135,2,0.195534413,393
43.60730594,12,3,73.29079307,0.268150739,81.13,3,33701.37394,3,0.167165431,394
50.2739726,17,9,74.02005469,0.238579877,79.31,7,26764.99517,1,0.002186707,395
46.11872146,15,1,59.98176846,0.412038226,79.83,2,27752.73678,2,0.377819605,396
16.11872146,17,15,50.13673655,0.447739632,76.79,4,35711.87741,3,0.065693124,397
47.89954338,18,12,45.89790337,0.623001082,79.58,7,39222.40512,1,0.003453591,398
59.6803653,14,12,52.41567912,0.366960692,79.39,6,26137.02409,0,0.006530646,399
51.36986301,16,2,80.85688241,0.297000361,82.51,6,31810.9878,2,0.007792365,400
23.88127854,18,8,73.70100273,0.370206275,80.52,6,19201.50213,2,0.00457129,401
61.00456621,10,3,79.30720146,0.324768121,79.83,2,33976.45531,3,0.45982132,402
65.43378995,4,2,50.68368277,0.618313018,78.46,3,25279.72404,4,0.125860335,403
41.64383562,13,10,64.81312671,0.321161918,81.49,6,27059.94847,3,0.006899686,404
42.87671233,12,8,74.2023701,0.283657411,87.47,6,25080.58245,2,0.006196397,405
24.38356164,18,13,61.21239745,0.407710783,77.75,3,38017.71186,2,0.189279042,406
45.52511416,18,4,49.68094804,0.49930833,77.78,7,43915.75247,1,0.003912944,407
16.48401826,16,5,61.94165907,0.304934006,78.37,6,31365.23957,2,0.007746555,408
33.88127854,11,14,71.46763902,0.273560043,76.97,1,43611.81624,4,1.623661823,409
54.52054795,8,0,57.42935278,0.721450415,78.9,3,28162.02042,3,0.140626767,410
59.5890411,11,9,81.35824977,0.234252434,81.54,7,38680.80945,3,0.00359948,411
42.87671233,12,3,68.91522334,0.413841327,79.42,3,23573.00673,2,0.118480023,412
59.6347032,7,4,51.82315406,0.466131266,79.39,5,40485.8932,2,0.027785973,413
67.67123288,12,0,82.13309025,0.359748287,80.66,2,31968.84706,1,0.43131918,414
58.90410959,14,4,76.52689152,0.29627912,83.81,7,20600.58499,1,0.002007686,415
28.49315068,16,22,54.23883318,0.315752614,86.43,4,26026.02897,3,0.048461958,416
38.03652968,17,3,77.16499544,0.256610891,79.6,2,20623.15543,2,0.281139883,417
13.88127854,17,13,70.14585232,0.416365669,78.47,4,29273.78101,1,0.052987804,418
64.52054795,13,19,64.67639015,0.339192932,86.1,7,31856.30338,3,0.002761391,419
59.543379,10,3,64.81312671,0.3226044,83.71,5,43296.07115,1,0.03037773,420
80.95890411,8,4,50.31905196,0.356863325,87.08,7,32253.3806,2,0.003249482,421
28.94977169,20,3,48.67821331,0.508684457,77.35,1,24135.44337,1,0.905184704,422
42.46575342,19,0,76.57247037,0.346405337,79.66,6,41401.72298,1,0.009523106,423
36.43835616,14,6,58.38650866,0.488850343,84.82,3,40087.80334,2,0.199289301,424
24.10958904,14,2,71.05742935,0.25625027,77.16,4,37721.33109,2,0.069215439,425
75.29680365,6,9,68.14038286,0.213336459,78.37,4,34905.79192,2,0.063905757,426
27.39726027,20,17,57.61166819,0.452788316,76.21,2,28456.00737,0,0.384849445,427
43.28767123,9,8,73.47310848,0.338471691,82.8,4,21154.85773,1,0.03824749,428
19.9086758,16,1,74.06563355,0.428626758,84.6,3,28603.75484,2,0.141526014,429
57.94520548,15,7,57.15587967,0.308900829,77.27,7,25223.04717,2,0.00216044,430
30.95890411,16,2,69.78122151,0.25552903,83.48,3,24001.8531,3,0.120446192,431
25.57077626,14,2,56.92798541,0.523469888,75.67,4,12866.61005,1,0.021662205,432
18.17351598,16,8,68.50501367,0.308540209,76.18,3,26009.23275,3,0.128453569,433
46.66666667,11,7,52.32452142,0.32332564,79.49,2,26473.2907,2,0.359258711,434
20.3196347,15,1,85.5515041,0.248316625,81.2,4,33695.34502,1,0.061349654,435
58.12785388,15,5,75.20510483,0.330898666,82.09,7,20795.1242,1,0.001603338,436
87.48858447,3,2,55.05925251,0.508684457,78.33,7,26885.15763,2,0.002512335,437
29.7716895,13,2,52.32452142,0.280411828,82.43,1,29416.79155,2,1.096336157,438
18.21917808,16,12,65.45123063,0.365878832,77.22,4,40752.53453,2,0.074154612,439
26.16438356,14,0,78.76025524,0.397974035,86.57,1,18897.27746,4,0.691594572,440
61.41552511,10,9,49.49863263,0.522748648,81.68,2,32702.14799,3,0.444536319,441
76.62100457,6,29,69.4165907,0.273560043,77.1,2,41493.49388,2,0.558462255,442
31.55251142,12,3,53.23609845,0.621197981,83.58,4,31682.67094,1,0.056973869,443
65.84474886,9,3,82.1786691,0.20143599,86.97,2,42820.72134,3,0.57847604,444
54.10958904,12,10,75.25068368,0.288345474,75.05,5,43907.20025,1,0.030613307,445
48.31050228,10,7,85.87055606,0.181241255,83.55,4,32213.696,2,0.058362398,446
54.10958904,12,4,49.31631723,0.397252795,86.42,3,10864.37815,0,0.056196013,447
48.17351598,11,0,72.4247949,0.467213127,80.23,3,46973.56635,0,0.237190415,448
38.35616438,13,0,92.11485871,0.179438154,78.54,5,37623.17303,3,0.024503095,449
36.11872146,11,4,48.26800365,0.402662099,80.44,4,42374.47086,3,0.077289348,450
72.55707763,7,44,67.04649043,0.557368193,78.46,4,38971.58497,3,0.07180187,451
54.15525114,12,6,51.00273473,0.669881717,79.43,1,41729.04072,0,1.534797942,452
37.39726027,10,2,66.54512306,0.405907681,79.61,4,41031.63541,1,0.07489833,453
44.20091324,19,19,76.02552416,0.245792283,83.22,4,23048.79008,0,0.042334375,454
33.97260274,11,2,67.36554239,0.397252795,79.61,4,29660.01499,3,0.054902256,455
47.89954338,7,6,76.75478578,0.247595384,77.27,3,42688.63692,3,0.211400804,456
51.14155251,10,11,77.52962625,0.263823296,80.65,3,19340.25511,1,0.095058859,457
31.50684932,16,5,57.52051048,0.428626758,77.67,4,27569.72084,2,0.050920561,458
57.48858447,14,1,85.77939836,0.274641904,80.65,7,41502.66682,4,0.003777834,459
30.91324201,16,7,53.55515041,0.234252434,76.95,6,21369.81308,3,0.005441969,460
37.71689498,14,4,79.39835916,0.320440678,75.2,3,32624.49113,3,0.162552102,461
21.27853881,15,1,69.55332726,0.290869816,81.87,4,14993.60755,4,0.027929616,462
68.03652968,12,1,77.301732,0.321161918,77.86,7,24305.3909,1,0.002281694,463
38.31050228,13,2,65.99817685,0.403383339,75.68,3,21411.02091,4,0.105814391,464
36.75799087,14,1,79.80856882,0.275723765,81.03,3,33701.37394,1,0.168760794,465
33.19634703,12,5,65.58796718,0.412038226,82.02,4,29660.01499,3,0.055051131,466
46.02739726,15,3,78.07657247,0.258774612,80.33,4,37085.87476,4,0.067558512,467
56.11872146,11,3,57.47493163,0.381746123,75.8,6,44888.17302,3,0.010586467,468
72.00913242,10,1,89.97265269,0.231367472,79.71,7,35847.89587,4,0.00309592,469
16.43835616,17,0,45.80674567,0.631295348,78.47,1,19507.22393,2,0.721848476,470
68.63013699,8,21,61.62260711,0.63418031,77.98,5,34887.21721,4,0.023244491,471
40.86757991,13,2,62.9443938,0.358305806,79.48,3,32908.29368,3,0.163904081,472
50.1369863,13,5,70.28258888,0.493899026,77.25,6,19754.58124,3,0.004632261,473
46.16438356,15,21,75.61531449,0.333062387,79.99,2,29261.07807,1,0.395929145,474
24.70319635,18,3,56.83682771,0.231728092,80.78,1,24858.07291,1,0.928940178,475
56.48401826,15,0,73.01731996,0.320801298,80.89,7,44362.5365,2,0.003923102,476
51.23287671,13,13,58.97903373,0.438724125,82.82,2,31967.82462,2,0.432651297,477
18.35616438,19,18,72.4247949,0.388958529,77.74,1,23004.89125,3,0.845845626,478
38.35616438,13,0,71.28532361,0.273199423,81.53,3,32039.88511,2,0.159335324,479
68.26484018,8,2,67.04649043,0.302770285,81.49,2,23998.30486,1,0.32809531,480
44.33789954,15,3,68.77848678,0.32332564,78.82,7,35698.39319,4,0.003153441,481
56.75799087,8,2,74.43026436,0.274281284,79.07,6,37541.67637,0,0.009503763,482
49.45205479,14,1,69.69006381,0.43079048,79.09,1,25291.40489,1,0.93041879,483
57.07762557,15,9,53.372835,0.421774973,83.26,7,37900.10716,2,0.003617362,484
17.30593607,16,1,51.91431176,0.422496213,79.89,4,24939.23948,2,0.046045891,485
37.48858447,10,2,57.83956244,0.385352326,80.48,5,35320.94545,2,0.022836769,486
43.65296804,12,7,47.26526892,0.444133429,80.44,3,41951.32428,3,0.209065215,487
41.00456621,13,6,59.43482224,0.47190119,84.52,1,42866.57918,2,1.556913308,488
41.32420091,16,7,65.58796718,0.261659574,81.34,2,31076.14321,1,0.42055479,489
52.92237443,9,5,88.46855059,0.247234764,78.08,3,24609.03355,0,0.122498421,490
30.73059361,16,3,70.46490428,0.251922827,82.43,6,36166.00391,3,0.008265888,491
20.59360731,19,1,50.18231541,0.564219978,77.56,2,32847.03796,1,0.442314977,492
51.96347032,13,7,79.30720146,0.283657411,77.13,5,45557.77014,2,0.030245811,493
72.87671233,10,1,53.64630811,0.284739272,79.19,7,37796.21669,2,0.003625472,494
20.4109589,19,2,56.15314494,0.555204472,81.82,1,42573.93535,2,1.565910137,495
53.92694064,12,11,69.64448496,0.474425532,85.08,2,41597.93043,2,0.558462255,496
28.94977169,13,8,52.78030994,0.444133429,87,1,47285.27841,3,1.735758747,497
50.2283105,13,12,69.64448496,0.475146772,76.71,2,35694.29016,0,0.482865676,498
57.67123288,11,11,77.07383774,0.245792283,76.56,2,36485.43005,2,0.49421571,499
24.79452055,14,7,41.52233364,0.757151821,78.88,3,44048.36539,1,0.220452927,500
47.53424658,11,10,79.89972653,0.29555788,78.38,3,36295.10335,2,0.181056415,501
48.35616438,11,4,84.54876937,0.259856473,84.75,4,31976.35149,2,0.059016717,502
33.78995434,18,16,41.43117593,0.537894699,78.57,3,36653.79366,2,0.183405433,503
46.62100457,19,19,80.40109389,0.247234764,83.22,6,5513.586528,5,0.002792542,504
70.54794521,7,30,70.51048314,0.173307609,79.79,6,27171.77467,3,0.006687082,505
45.47945205,11,2,55.92525068,0.550877028,81.72,4,32656.99709,3,0.059612983,506
48.49315068,14,1,80.53783045,0.218385142,76.77,2,37038.54145,2,0.503141111,507
13.37899543,18,13,53.87420237,0.473704291,76.8,5,34198.75696,2,0.023047234,508
36.94063927,17,1,70.23701003,0.357223945,80.96,4,26274.69289,4,0.048118611,509
34.42922374,15,7,47.76663628,0.510848179,77.68,1,22320.69998,2,0.826575576,510
33.92694064,11,4,73.60984503,0.405907681,81.76,4,35227.83799,1,0.064025012,511
58.12785388,15,5,61.85050137,0.656538767,77.39,7,21876.09992,5,0.001666257,512
48.17351598,11,7,56.79124886,0.405907681,76.09,5,17731.55428,1,0.010769708,513
43.01369863,12,3,67.04649043,0.391482871,80.4,3,38140.79811,3,0.190593432,514
59.5890411,7,28,53.87420237,0.456033898,82.82,5,28540.55316,2,0.018563442,515
23.78995434,14,25,73.74658159,0.369485034,78.29,4,46688.72896,4,0.08458346,516
14.47488584,17,3,38.14949863,0.705583123,77.5,4,36350.87515,2,0.066108117,517
45.47945205,15,5,67.13764813,0.313228273,82.34,4,19233.65004,1,0.036397697,518
59.5890411,7,20,39.74475843,0.584054093,78.4,5,15196.44352,3,0.010951118,519
68.26484018,8,11,49.40747493,0.522748648,81.72,2,40580.55024,2,0.551419592,520
51.82648402,13,12,67.27438469,0.261298954,78.02,1,34480.6632,1,1.262768809,521
33.10502283,15,2,51.64083865,0.288345474,81.68,1,26412.32563,2,0.978578768,522
22.32876712,15,1,70.78395624,0.267790119,75.01,4,41259.82281,1,0.075128464,523
25.98173516,14,7,83.54603464,0.198911648,78.58,3,22102.03854,3,0.109750716,524
69.7716895,8,6,82.13309025,0.18845366,76.12,2,23278.62889,1,0.311631545,525
42.46575342,19,9,80.40109389,0.243628561,76.69,2,31177.11801,2,0.421199209,526
2.648401826,20,0,65.31449407,0.272838803,83.73,1,38399.4551,2,1.413996264,527
22.28310502,18,10,61.2579763,0.570350523,80.53,6,29365.0115,1,0.007366924,528
48.72146119,10,2,67.31996354,0.372369996,77.11,3,34501.86148,1,0.170698496,529
41.82648402,16,5,76.48131267,0.335226109,80.79,2,25688.5205,3,0.347298541,530
59.40639269,7,6,92.38833181,0.185208078,79.79,2,42650.42686,3,0.576823928,531
61.41552511,10,9,85.59708295,0.306737108,81.53,2,26993.95763,4,0.36446301,532
43.05936073,8,1,82.3609845,0.185568698,81.23,3,50545.07023,3,0.25150993,533
48.35616438,10,13,38.78760255,0.740563289,79.13,5,23022.09026,1,0.015150019,534
76.62100457,6,21,69.4165907,0.375976199,77.5,2,45645.51501,1,0.619185763,535
42.10045662,12,2,74.52142206,0.402301479,77.59,7,41724.56872,0,0.003790467,536
25.25114155,17,13,47.90337284,0.429347999,78.49,1,23858.61092,1,0.87447727,537
45.02283105,15,3,57.70282589,0.416005049,79.22,2,37925.70021,0,0.510633766,538
19.9086758,15,0,66.81859617,0.537173458,79.58,7,24122.82342,3,0.002227142,539
34.47488584,15,2,68.77848678,0.276084385,75.01,3,38277.02016,1,0.19093699,540
51.05022831,7,0,72.15132179,0.32368626,82.11,7,13224.33552,3,0.001244245,541
16.80365297,16,9,67.7301732,0.449903354,77.42,4,38050.78696,1,0.069330075,542
20.50228311,19,14,60.02734731,0.308540209,76.77,3,26116.13401,2,0.129039751,543
27.30593607,13,1,72.01458523,0.321161918,78.49,4,44362.5365,1,0.082379373,544
39.6347032,17,6,55.05925251,0.317555716,77.44,3,35098.27802,3,0.174317185,545
74.65753425,5,8,64.76754786,0.279690588,79.84,6,36722.33357,2,0.008917267,546
59.7716895,10,5,76.29899727,0.321522539,77.18,2,26328.77174,3,0.356822655,547
20.82191781,15,2,39.79033728,0.577923549,77.74,1,32718.36774,1,1.203641484,548
56.94063927,11,39,64.58523245,0.414923188,84.54,2,44574.06272,1,0.606591695,549
45.79908676,11,2,81.90519599,0.338111071,82.64,4,32185.69842,2,0.059016717,550
12.64840183,21,4,67.00091158,0.504717634,79.69,4,39215.05929,2,0.071475002,551
58.44748858,11,5,84.00182315,0.488850343,75.58,3,36323.60297,1,0.181249987,552
62.37442922,13,7,65.81586144,0.421053732,80.83,1,25230.00772,4,0.929809566,553
54.38356164,9,1,51.5952598,0.564580599,78.76,3,33372.81979,2,0.164857539,554
24.79452055,14,1,54.64904284,0.503275153,77.17,2,38033.85421,1,0.515851432,555
47.89954338,7,8,86.00729262,0.245431662,77.27,1,13214.85189,3,0.506265396,556
36.16438356,14,1,79.21604376,0.275723765,80.34,3,33067.62441,3,0.166293914,557
36.43835616,11,1,50.68368277,0.522388027,79.89,4,39289.2011,3,0.071570765,558
1.689497717,21,4,54.46672744,0.280772449,81.15,1,28475.16001,3,1.050286812,559
47.12328767,11,0,57.15587967,0.421053732,81.06,3,33806.89327,1,0.167794868,560
25.38812785,18,0,73.10847767,0.223433826,80.78,4,22172.72266,3,0.040335528,561
21.18721461,15,0,70.46490428,0.290869816,75.84,7,37868.60456,2,0.003562666,562
54.88584475,12,4,58.29535096,0.399777137,82.01,5,44888.17302,0,0.028962252,563
55.15981735,12,8,53.50957156,0.503635774,77.93,5,35387.67007,1,0.023390942,564
38.67579909,14,11,63.35460346,0.360469528,76.4,3,40698.99932,2,0.200329336,565
44.88584475,15,3,60.71103008,0.318276956,78.77,3,31716.22732,4,0.155473833,566
22.64840183,15,8,72.88058341,0.351814641,79.52,6,37949.72439,3,0.009532773,567
